rainfall_mm,past_rain_3day,past_rain_7day,soil_moisture,ndvi,elevation,slope,river_distance_km,temperature,humidity,month,landslide
120.49,410.27,1609.59,0.69,0.1525,3111.3,10.41,1.754,34.9,71.6,8,0
136.17,543.3,2158.72,0.7418,0.5878,1527.1,58.3,3.868,15.3,91.9,8,1
112.18,387.3,1202.15,0.5655,0.425,419.9,59.57,2.523,11.5,84.7,8,1
103.72,193.24,550.88,0.4347,0.4388,1903.0,11.3,1.25,34.5,86.1,8,0
114.83,264.84,652.74,0.3961,0.4718,1341.7,64.44,3.883,16.1,91.0,8,1
93.77,246.55,945.88,0.4998,0.3343,2418.3,22.85,3.451,25.9,81.3,8,0
93.59,170.01,599.55,0.3544,0.4483,3338.4,10.05,2.896,19.4,79.0,8,0
56.1,194.68,459.05,0.3433,0.3016,1802.5,5.3,2.887,26.0,73.8,8,0
122.79,345.87,1364.49,0.5668,0.498,1738.4,29.51,3.446,24.9,98.2,8,0
105.74,408.28,1707.43,0.5862,0.67,2360.1,42.79,1.456,27.7,76.3,8,1
119.88,356.44,698.61,0.3752,0.6319,541.5,24.93,6.099,10.5,92.1,8,0
30.06,84.39,327.89,0.3296,0.6104,1036.6,55.2,0.531,30.9,54.0,8,0
99.28,166.65,683.67,0.4931,0.1387,3232.6,48.0,6.46,22.0,81.5,8,1
79.06,148.11,663.08,0.5096,0.6754,2410.8,26.01,1.257,23.0,82.3,8,0
137.99,500.05,1220.89,0.5409,0.238,244.4,49.06,0.401,20.3,89.2,8,1
115.81,460.55,1290.32,0.5855,0.6986,875.3,61.43,2.749,34.7,77.1,8,1
106.31,269.81,1189.53,0.5082,0.1183,2453.4,10.59,1.415,30.0,78.2,8,0
89.66,316.06,649.14,0.3257,0.3777,2722.5,23.37,5.07,17.8,69.3,8,0
110.39,338.77,1088.81,0.4717,0.5274,2971.5,32.8,1.69,29.6,74.5,8,0
77.25,301.1,953.94,0.4741,0.5189,1164.2,34.88,3.313,20.9,82.8,8,0
97.96,205.27,705.64,0.4472,0.3709,3272.4,37.53,1.106,31.8,83.6,8,1
86.0,246.13,662.86,0.4267,0.5089,2024.7,23.04,0.705,10.8,70.0,8,0
157.12,396.25,1703.87,0.6244,0.4004,2498.6,45.04,1.473,18.9,89.3,8,1
109.48,312.49,790.35,0.4283,0.1861,2169.2,43.71,2.8,20.7,75.5,9,0
99.31,215.72,766.69,0.4695,0.5102,605.0,39.67,3.21,28.6,74.0,9,0
35.48,97.36,305.61,0.2925,0.2287,3378.3,11.83,2.59,14.6,69.9,9,0
94.34,288.86,727.94,0.4847,0.523,605.5,33.62,13.283,17.2,77.4,9,0
77.43,131.86,304.58,0.3312,0.05,1041.1,26.37,3.524,28.1,90.3,9,0
103.32,346.89,1520.34,0.7054,0.4639,2885.0,34.46,8.044,11.9,80.7,9,1
80.79,263.9,874.95,0.4581,0.4325,2241.4,60.31,0.376,15.0,69.6,9,1
72.57,268.58,921.57,0.4591,0.2734,2965.9,33.83,0.19,28.8,79.2,9,1
78.58,201.53,788.73,0.4286,0.3902,1901.9,5.84,1.118,31.9,60.2,9,0
27.59,45.64,92.17,0.2948,0.5712,1444.1,31.33,0.441,28.2,59.8,9,0
53.55,142.1,529.63,0.4356,0.8364,3242.1,54.24,2.239,23.2,56.4,9,0
82.07,151.33,339.88,0.3654,0.7199,319.6,51.8,2.196,12.5,57.2,9,0
101.22,315.66,1199.29,0.5876,0.5985,3025.2,35.8,2.567,30.7,79.4,9,1
58.97,95.41,208.14,0.3646,0.432,961.7,19.99,4.102,13.1,74.4,9,0
71.71,174.62,706.82,0.442,0.3677,3000.8,32.91,10.656,19.6,73.2,9,0
32.71,55.84,203.18,0.359,0.1029,659.3,38.82,6.318,11.3,60.6,9,0
109.22,164.74,468.19,0.4528,0.2299,2114.7,64.99,0.378,27.7,62.0,9,1
100.58,392.39,1086.47,0.5487,0.633,3130.8,43.65,1.24,22.6,78.9,9,0
89.04,355.28,782.39,0.4695,0.2972,1762.7,46.66,0.886,32.7,75.5,9,1
82.9,239.49,1015.66,0.5229,0.3913,2663.7,34.49,0.584,13.5,79.8,9,0
111.55,233.96,496.0,0.3409,0.1221,2855.4,26.27,2.361,30.5,75.0,9,0
52.61,198.74,611.05,0.55,0.287,2630.4,53.78,2.417,22.8,72.4,9,1
49.9,190.02,463.37,0.4185,0.05,3253.6,34.7,0.773,19.2,60.9,9,0
99.27,360.98,1620.83,0.6534,0.4976,1674.6,64.68,3.733,26.1,77.4,9,1
97.59,279.2,944.2,0.4862,0.4127,771.3,32.43,3.961,29.8,83.5,9,0
42.9,72.36,159.46,0.2168,0.5632,357.8,9.08,0.1,21.0,53.4,9,0
59.45,102.32,368.6,0.36,0.4155,1013.3,45.95,1.511,15.8,74.4,9,0
114.96,430.13,1925.85,0.6864,0.6339,672.6,7.8,6.626,32.9,73.7,9,0
83.03,306.33,1051.81,0.4678,0.6288,2041.2,20.03,2.204,17.8,80.1,9,0
92.41,238.98,725.28,0.4025,0.6863,810.3,26.22,1.281,35.0,75.8,9,0
43.76,101.53,263.16,0.3353,0.456,328.5,49.37,0.878,29.2,61.9,9,0
89.15,277.28,568.08,0.4514,0.3419,318.8,34.65,0.837,27.2,52.2,9,0
37.25,131.01,316.55,0.4257,0.747,2944.2,6.72,0.315,10.3,56.4,9,0
23.24,77.36,254.9,0.3592,0.0786,2151.8,42.01,5.099,21.2,55.3,9,0
90.9,276.26,1059.51,0.4821,0.1814,1381.7,29.69,0.272,22.6,89.7,9,0
108.59,225.74,941.45,0.4689,0.3675,3151.0,60.31,1.037,19.4,82.3,9,1
66.39,143.15,564.45,0.4171,0.473,431.6,34.97,0.14,13.7,64.7,9,0
59.07,195.53,418.19,0.394,0.05,3435.1,47.54,4.561,19.2,74.4,9,0
115.5,405.02,1574.87,0.6346,0.5487,2233.8,18.13,0.12,11.9,80.6,9,1
67.86,121.5,409.49,0.3594,0.4643,805.4,50.66,1.106,17.3,78.6,9,0
71.09,139.92,429.08,0.4117,0.4156,2440.9,48.26,2.555,12.1,73.4,9,0
115.08,368.4,1232.84,0.5675,0.3653,2719.2,59.24,1.581,28.8,77.3,9,1
63.89,157.98,287.8,0.3374,0.4874,1616.8,7.03,0.995,26.8,76.7,9,0
56.38,163.97,325.14,0.2786,0.1744,3043.4,31.85,0.966,33.5,71.7,9,0
93.12,282.81,910.6,0.4367,0.0536,697.4,45.75,4.795,19.5,85.1,9,0
54.94,189.01,428.83,0.4636,0.2348,1120.2,10.71,10.946,29.7,65.0,9,0
69.12,242.9,795.01,0.3733,0.5443,508.5,29.64,1.283,24.7,75.5,9,0
39.75,87.47,241.1,0.4138,0.5018,895.9,61.53,0.12,26.2,77.3,9,1
77.37,220.75,938.2,0.4,0.3694,987.8,31.16,0.112,23.7,74.6,9,1
74.44,134.64,587.59,0.3781,0.4539,3228.2,64.12,4.272,29.5,69.1,9,1
96.93,349.45,1553.46,0.5899,0.4418,457.8,8.41,2.411,11.0,91.4,9,0
94.17,340.28,1438.4,0.6749,0.2191,1610.5,48.07,4.592,12.0,83.6,9,1
86.52,194.57,868.14,0.4738,0.1166,1956.9,39.86,3.587,12.4,72.4,9,0
82.59,157.05,582.12,0.405,0.7947,3165.7,35.03,7.142,17.2,88.7,9,0
70.9,118.78,521.85,0.3569,0.4821,3492.4,63.25,6.51,24.8,61.6,9,1
87.97,258.41,912.94,0.5075,0.5154,2686.2,12.78,4.658,26.1,80.6,9,0
44.93,77.66,309.45,0.3358,0.4256,3403.6,58.76,1.934,27.8,72.6,9,0
14.01,44.85,96.71,0.3078,0.6159,2797.4,46.47,1.105,17.0,62.8,9,0
101.78,325.22,1184.8,0.5175,0.4456,3378.6,20.54,2.122,26.3,73.3,9,0
89.59,271.9,1172.95,0.569,0.05,2534.0,59.1,2.092,12.9,67.0,9,1
69.56,256.77,836.59,0.5043,0.6557,463.2,30.76,2.827,10.2,72.7,9,0
99.6,243.59,561.32,0.367,0.2017,1526.3,53.85,0.618,27.4,85.5,9,1
54.45,204.48,658.97,0.3996,0.1247,2333.8,28.33,3.198,27.9,57.7,9,0
55.1,87.73,325.37,0.3284,0.0677,1357.4,56.06,1.83,25.6,68.9,9,0
51.63,92.0,356.81,0.3801,0.6609,1102.2,43.2,2.904,16.5,53.8,9,0
86.92,219.96,706.96,0.4858,0.5766,2105.4,13.46,0.822,33.2,84.6,9,0
33.16,98.98,236.26,0.3568,0.6444,3280.6,43.98,1.71,31.9,55.4,9,0
53.56,84.67,364.28,0.2628,0.674,315.4,16.48,0.708,22.9,64.8,9,0
79.98,233.42,907.71,0.5183,0.2799,2738.5,29.72,6.246,34.7,80.9,9,0
42.63,96.71,244.75,0.2812,0.506,2585.0,15.22,2.008,17.5,69.0,9,0
56.23,209.04,834.47,0.43,0.6001,3381.0,6.32,0.765,22.3,70.7,9,0
17.44,49.42,135.38,0.3368,0.7823,3271.3,17.71,0.126,33.2,63.5,9,0
87.88,260.98,689.91,0.4329,0.1962,2715.4,37.18,3.379,21.6,79.6,9,0
55.54,214.6,886.37,0.5197,0.7802,1917.3,33.89,0.725,21.8,78.2,9,0
45.25,154.33,641.65,0.3969,0.1399,874.1,35.09,13.693,12.0,49.9,9,0
40.36,104.76,301.27,0.3115,0.7244,1999.3,19.86,2.289,15.3,61.6,9,0
62.28,167.67,305.84,0.3452,0.5495,2725.7,46.11,1.023,13.9,67.9,9,0
33.23,103.67,238.83,0.3963,0.6705,3155.7,47.26,3.216,24.1,58.2,9,0
121.29,242.65,1032.49,0.5366,0.05,2806.0,26.48,0.966,18.0,90.4,9,0
13.12,22.58,95.43,0.3233,0.1413,844.4,57.87,5.149,11.9,55.6,9,0
61.47,140.03,423.46,0.4504,0.05,2179.0,43.64,1.106,22.7,75.0,9,0
75.41,259.85,681.09,0.4926,0.4835,1296.2,47.78,13.331,26.7,63.2,9,0
53.35,114.34,299.29,0.3989,0.4831,230.4,21.64,2.788,28.4,84.3,9,0
78.04,142.57,601.97,0.3607,0.7457,860.7,5.04,5.582,30.9,70.3,9,0
52.74,108.0,289.08,0.3966,0.3616,573.6,56.92,0.227,22.0,68.1,9,1
110.99,354.87,1128.94,0.5142,0.092,2981.0,54.35,1.285,19.8,81.6,9,1
44.76,135.85,512.65,0.3821,0.2467,1053.1,12.39,4.012,27.1,64.1,9,0
13.95,44.94,106.31,0.287,0.1023,1139.5,27.45,3.193,10.3,49.9,9,0
40.27,92.82,230.69,0.3372,0.7114,3367.8,44.68,0.648,25.8,63.7,9,0
82.4,309.16,855.38,0.4387,0.5483,1451.0,44.13,1.321,20.1,79.4,9,0
69.79,183.5,654.42,0.4385,0.8121,231.6,56.62,0.917,21.3,51.7,9,0
91.54,254.86,1021.3,0.4943,0.3301,1136.7,13.42,2.851,17.4,74.8,9,0
85.28,330.2,1081.76,0.526,0.05,593.7,30.8,1.267,13.2,72.7,9,0
56.83,224.36,484.38,0.4239,0.1793,539.3,10.83,1.109,20.0,85.6,9,0
60.51,190.83,573.42,0.3992,0.4191,455.7,28.38,0.697,17.7,75.0,9,0
63.1,243.7,522.67,0.367,0.8131,2157.8,5.91,1.578,34.0,80.9,9,0
119.84,342.0,697.14,0.3382,0.1165,824.8,58.9,0.653,33.6,90.4,9,1
90.0,204.15,692.46,0.4761,0.2056,1392.1,36.62,9.856,26.1,77.7,9,0
120.03,274.59,1203.18,0.543,0.6238,3044.7,55.99,0.503,32.6,88.9,9,1
93.75,271.64,1103.26,0.5104,0.4443,1600.3,8.59,7.336,28.8,87.1,9,0
71.14,214.33,833.97,0.5243,0.2205,3221.8,18.65,1.678,18.6,85.3,9,0
47.25,122.8,462.12,0.3274,0.6827,1843.2,20.56,1.424,25.1,66.6,9,0
77.77,288.49,1218.07,0.5448,0.1794,1516.2,28.2,0.789,15.5,68.3,9,1
71.21,182.78,700.54,0.391,0.8059,2676.3,53.17,3.03,27.2,78.8,9,0
70.39,153.71,536.83,0.4395,0.1403,441.5,28.19,3.471,11.1,64.3,9,0
67.51,102.61,285.72,0.2455,0.0773,495.3,17.28,1.891,30.8,73.4,9,0
21.42,84.11,174.33,0.3748,0.4052,2351.5,8.9,0.172,24.6,61.9,9,0
104.25,371.23,1130.31,0.5627,0.0697,1806.9,9.77,7.522,11.5,80.4,9,0
71.47,217.2,933.28,0.4393,0.3814,2808.4,50.6,11.786,31.8,64.2,9,0
37.38,133.67,451.07,0.3929,0.6057,3223.7,31.69,1.692,31.9,57.6,9,0
84.78,298.9,686.93,0.3914,0.4998,1481.6,48.57,2.853,31.3,72.9,9,0
51.34,196.6,698.41,0.4601,0.4685,2168.2,45.94,1.795,29.4,57.0,9,0
86.79,213.95,653.98,0.4709,0.3038,1852.3,13.12,1.165,26.9,72.9,9,0
94.78,273.63,1180.63,0.4843,0.0691,3439.3,13.57,0.241,19.9,66.8,9,0
98.22,171.56,383.35,0.3113,0.8216,2942.6,50.32,1.827,13.4,84.2,9,1
68.71,268.89,1000.91,0.5537,0.6792,3208.7,48.28,5.118,17.2,73.3,9,1
62.39,247.24,900.02,0.5759,0.05,1039.3,27.68,0.1,18.7,70.8,9,0
57.1,198.28,883.43,0.5002,0.3247,2749.3,9.65,2.618,19.0,64.0,9,0
54.67,144.07,479.08,0.4236,0.599,1076.1,5.73,6.38,24.1,64.4,9,0
72.3,198.21,823.23,0.447,0.2043,888.9,22.29,0.736,15.2,65.1,9,0
40.49,104.8,195.63,0.3479,0.4432,3316.1,5.55,0.607,14.7,66.2,10,0
25.09,56.03,119.44,0.3413,0.5039,263.7,18.8,4.439,27.9,46.7,10,0
17.13,48.29,132.02,0.3171,0.2572,3385.8,30.17,0.883,10.2,55.8,10,0
43.0,70.25,243.92,0.416,0.05,692.6,12.28,0.64,13.7,57.8,10,0
34.87,138.76,418.01,0.3919,0.535,2904.1,11.26,1.424,20.9,74.5,10,0
17.19,44.0,103.28,0.3358,0.3431,1110.5,58.79,1.495,13.7,59.4,10,0
66.49,253.87,860.83,0.4629,0.329,1357.3,40.13,6.217,34.0,69.9,10,0
90.02,298.04,992.49,0.4942,0.5911,915.3,61.07,2.89,26.8,68.2,10,1
69.79,155.26,499.33,0.4601,0.471,2132.2,25.75,1.562,20.8,60.0,10,0
27.72,56.96,116.46,0.3304,0.2034,1348.7,45.63,2.293,12.8,62.3,10,0
44.47,177.38,763.26,0.4601,0.7484,2369.4,17.28,9.235,19.6,77.7,10,0
84.23,288.94,982.14,0.5042,0.5822,251.6,42.1,0.36,26.3,78.5,10,1
16.38,34.79,87.42,0.2991,0.3359,412.4,12.78,0.699,34.2,56.3,10,0
65.29,108.94,398.28,0.3087,0.3416,528.9,5.12,9.853,21.8,71.1,10,0
9.52,30.86,82.04,0.3949,0.6767,1582.7,60.89,9.462,27.3,53.7,10,0
87.82,198.26,627.66,0.4781,0.2402,2888.8,38.29,0.585,14.9,78.0,10,1
34.96,71.79,195.35,0.4013,0.4569,3131.0,60.62,0.47,25.6,55.0,10,1
101.45,338.56,1414.2,0.5273,0.4573,1007.9,25.03,1.64,16.0,72.6,10,0
88.92,284.39,1275.12,0.6256,0.475,2095.4,24.67,0.153,15.0,77.6,10,1
43.06,116.41,260.21,0.45,0.5025,2735.6,29.04,3.192,22.7,74.9,10,0
27.74,106.97,199.35,0.3918,0.4563,1153.1,47.36,0.242,15.3,64.5,10,0
50.59,161.84,387.16,0.4593,0.1749,1549.7,38.95,0.179,28.0,55.3,10,0
41.22,153.89,522.11,0.4436,0.3741,1929.1,60.52,1.992,33.4,60.3,10,0
35.68,70.52,160.06,0.2895,0.4976,645.1,6.53,9.495,19.8,66.5,10,0
4.27,9.57,38.18,0.333,0.5804,285.7,47.49,1.67,18.1,63.4,10,0
32.86,57.87,168.02,0.2824,0.5263,704.3,24.82,1.322,14.4,74.2,10,0
17.96,40.61,140.05,0.298,0.3818,2268.6,15.81,18.58,19.8,53.7,10,0
59.51,233.85,708.6,0.4566,0.8327,442.9,35.62,2.278,24.0,74.4,10,0
70.5,275.44,1167.6,0.5411,0.0784,826.0,35.3,1.411,19.3,73.1,10,0
64.24,218.47,413.97,0.4054,0.1847,1314.9,13.22,1.463,25.6,68.3,10,0
54.28,152.13,573.38,0.3243,0.3509,457.0,17.11,0.651,26.6,66.8,10,0
24.4,84.22,299.9,0.3519,0.2529,832.6,29.49,2.154,12.4,57.9,10,0
50.86,146.65,521.16,0.431,0.6031,3207.2,29.53,1.733,27.4,74.7,10,0
65.54,98.88,288.52,0.3947,0.0672,263.7,24.05,0.947,32.5,58.4,10,0
31.06,85.55,157.61,0.372,0.3012,2356.3,13.91,0.525,10.7,63.1,10,0
48.7,145.96,534.34,0.4187,0.3823,1468.5,5.26,1.119,23.8,76.9,10,0
42.08,91.09,367.95,0.3541,0.6001,2419.7,63.21,2.132,25.1,74.1,10,0
87.28,175.28,355.84,0.3958,0.7046,2142.7,61.61,0.18,27.7,80.7,10,1
67.01,146.38,438.03,0.372,0.6706,937.5,34.02,0.501,19.6,64.0,10,0
60.95,186.45,417.46,0.428,0.2262,2995.8,64.7,8.85,30.5,74.5,10,1
2.8,5.23,18.04,0.3249,0.5279,1823.4,45.42,2.348,23.5,61.4,10,0
50.04,165.18,647.69,0.4256,0.139,2914.4,9.13,0.197,20.2,60.9,10,0
41.85,106.99,385.16,0.3381,0.3228,1539.8,12.06,3.544,28.0,65.4,10,0
41.63,99.22,263.8,0.4084,0.7389,3449.5,59.97,0.191,33.2,60.8,10,1
6.64,23.34,50.83,0.3381,0.3643,2742.6,42.8,4.028,30.3,47.1,10,0
18.53,51.23,202.07,0.4453,0.2077,3387.6,55.59,4.158,33.3,53.0,10,0
44.02,107.67,287.98,0.3835,0.4428,1897.3,58.9,3.159,16.6,64.2,10,0
73.58,271.91,505.68,0.431,0.1297,1763.2,31.88,3.953,13.0,64.7,10,0
30.96,74.94,250.5,0.2765,0.3904,2693.0,7.91,0.276,23.4,50.6,10,0
35.72,130.3,321.32,0.3794,0.4663,3105.0,16.3,3.892,11.1,53.6,10,0
90.25,249.13,1014.27,0.4857,0.3728,3381.7,8.99,0.441,26.9,79.7,10,0
38.3,77.37,169.19,0.3749,0.7536,1271.0,16.32,1.244,16.0,49.8,10,0
42.5,128.87,383.24,0.3929,0.4968,2835.7,29.63,8.581,21.4,45.0,10,0
42.84,94.82,235.47,0.396,0.6684,895.1,12.09,2.097,26.4,73.8,10,0
12.08,22.57,82.65,0.4231,0.6534,2000.4,15.0,10.273,22.1,45.5,10,0
60.02,103.01,337.97,0.3272,0.6265,793.5,31.75,0.279,15.9,66.5,10,0
29.4,61.86,243.47,0.3957,0.4465,1346.4,25.41,1.948,32.0,66.2,10,0
44.97,150.26,456.53,0.4249,0.05,3273.5,33.06,0.193,29.1,52.0,10,0
56.83,204.3,370.4,0.4726,0.5033,682.1,30.75,2.984,25.0,55.5,10,0
94.28,344.55,820.37,0.4983,0.2619,2286.9,43.67,0.246,27.5,73.2,10,1
12.78,27.79,125.01,0.3549,0.1555,2156.7,61.23,0.578,20.4,61.5,10,1
67.35,212.3,614.49,0.4647,0.35,598.4,11.47,0.899,19.4,70.0,10,0
67.44,140.0,486.43,0.4427,0.5701,1275.7,10.96,4.144,14.0,70.2,10,0
29.77,90.99,386.1,0.4494,0.7369,2057.8,56.17,0.537,30.1,56.6,10,0
60.71,225.72,418.8,0.3422,0.3331,817.7,35.38,5.625,19.5,72.7,10,0
86.81,139.08,498.05,0.3793,0.3853,2842.1,50.98,0.424,27.3,87.5,10,1
26.6,105.4,271.8,0.4408,0.7732,3408.1,17.93,0.108,17.5,81.9,10,0
51.76,184.66,471.61,0.2958,0.2915,908.7,54.73,1.508,29.9,64.3,10,0
55.84,190.09,457.57,0.3867,0.1803,816.8,60.43,11.653,12.6,79.0,10,1
59.08,190.72,766.95,0.4599,0.2824,1701.3,43.13,0.351,25.6,75.7,10,1
64.95,222.51,624.57,0.4152,0.628,2667.6,11.35,0.322,30.2,71.6,10,0
49.88,198.84,393.94,0.4573,0.1644,1129.3,58.72,4.173,26.5,47.3,10,0
58.56,200.58,413.51,0.406,0.3837,265.6,52.55,1.123,27.4,64.5,10,0
22.93,54.56,120.1,0.3045,0.3904,1986.0,50.05,3.79,23.1,54.2,10,0
49.82,151.2,639.12,0.3953,0.8071,3356.8,7.2,0.669,24.0,67.8,10,0
33.81,79.2,233.96,0.3606,0.8021,1491.2,52.94,1.849,11.6,58.6,10,0
14.98,58.78,251.19,0.4082,0.4326,1586.4,13.28,0.925,16.3,50.0,10,0
32.99,123.73,495.82,0.4054,0.7833,3397.4,18.34,1.802,28.0,76.1,10,0
52.46,153.13,622.04,0.4169,0.2294,2492.2,39.63,4.397,33.6,76.2,10,0
56.62,195.5,503.32,0.3652,0.2252,2573.3,20.9,4.307,23.5,50.8,10,0
14.01,52.87,133.91,0.3453,0.7993,2056.9,44.68,2.176,28.1,52.0,10,0
22.28,46.99,155.63,0.3468,0.442,3416.2,41.48,7.909,27.1,61.7,10,0
63.84,188.24,551.23,0.3733,0.1146,2473.3,11.49,0.919,35.0,79.8,10,0
58.42,158.0,501.56,0.451,0.4577,3153.6,44.36,0.825,29.9,64.2,10,0
67.9,232.82,452.53,0.4752,0.6337,2508.0,60.44,2.854,25.7,68.6,10,0
79.92,195.61,865.25,0.4744,0.6109,2625.9,14.67,2.913,12.9,74.7,10,0
59.17,193.62,378.93,0.3904,0.6693,1158.4,40.82,0.143,19.1,73.0,10,0
35.35,88.64,202.35,0.285,0.4941,1201.5,25.51,2.808,16.3,48.3,10,0
48.59,86.38,313.66,0.3992,0.6604,2783.8,32.58,1.407,31.3,48.5,10,0
87.22,154.18,342.27,0.3912,0.4118,1179.1,22.22,4.128,21.2,86.2,10,0
114.83,206.43,431.13,0.3694,0.3779,2057.1,26.25,4.952,23.4,76.5,10,0
57.3,90.61,200.67,0.3027,0.5943,1022.9,6.73,2.41,34.1,84.2,10,0
59.11,167.42,329.35,0.4578,0.3114,2896.0,63.89,0.1,30.9,60.8,10,1
63.86,203.07,503.32,0.4191,0.1116,564.7,42.49,3.035,29.7,67.7,10,0
46.32,84.15,213.06,0.2964,0.2749,2937.2,35.04,4.145,13.6,66.8,10,0
74.82,226.67,713.17,0.4845,0.4772,2189.0,28.02,0.859,10.6,55.4,10,0
70.92,212.37,633.81,0.4374,0.2977,816.8,37.36,1.874,13.1,94.2,10,0
54.58,101.94,313.88,0.3653,0.2087,1988.7,27.81,10.12,28.5,63.2,10,0
37.77,94.81,328.36,0.4142,0.3181,1132.2,26.59,1.062,20.3,54.6,10,0
7.7,26.1,63.25,0.1819,0.1825,1267.4,32.84,0.758,12.9,43.0,10,0
64.03,98.73,213.62,0.2521,0.6295,1360.0,21.56,0.71,28.5,72.1,10,0
51.04,95.31,397.75,0.448,0.181,409.0,15.8,2.455,14.9,67.6,10,0
27.28,108.82,382.14,0.3695,0.1045,3453.7,38.4,8.974,24.7,49.1,10,0
17.47,58.25,114.39,0.3014,0.4742,304.1,55.57,2.815,28.5,44.3,10,0
62.26,165.62,727.89,0.3777,0.6901,2386.2,14.17,1.084,25.2,77.1,10,0
5.69,17.49,64.22,0.3225,0.0571,1425.1,6.96,3.053,34.8,46.5,10,0
53.21,192.39,425.11,0.4003,0.202,2331.8,19.81,2.941,20.9,52.2,10,0
66.81,240.9,1063.97,0.5834,0.7369,1375.6,63.78,2.726,17.8,68.9,10,1
59.47,137.48,383.09,0.3947,0.3086,2423.4,54.73,0.521,15.0,64.6,10,1
35.95,98.09,437.29,0.3717,0.7721,2606.5,40.75,3.02,22.6,76.4,10,0
14.49,44.84,93.21,0.3388,0.2794,2478.8,60.75,1.687,31.3,50.2,10,0
60.4,101.45,226.43,0.4005,0.1937,576.1,31.72,0.1,33.7,65.7,10,0
75.73,292.67,1046.32,0.5524,0.1196,2367.7,64.0,2.328,34.3,74.5,10,1
31.4,81.08,150.79,0.361,0.1497,1124.0,22.78,13.603,23.3,54.9,10,0
58.39,141.73,262.27,0.3658,0.8321,295.0,19.42,1.291,25.1,71.0,10,0
85.26,321.23,1265.13,0.5223,0.7772,1568.9,43.28,10.106,24.5,67.4,10,0
54.19,97.31,219.25,0.2919,0.8839,1630.7,27.69,0.303,21.6,64.3,10,0
35.8,57.21,244.91,0.2891,0.6806,1741.7,42.58,3.955,13.8,64.0,10,0
71.74,230.47,679.87,0.4548,0.6623,2525.9,23.3,0.364,11.6,80.6,10,0
27.28,67.18,279.4,0.3804,0.5719,1219.2,42.08,0.959,20.9,53.5,10,0
13.27,45.25,132.5,0.381,0.7,1240.4,21.54,2.538,14.7,49.2,10,0
66.03,110.36,356.64,0.3989,0.2591,399.8,8.06,2.695,32.2,82.1,10,0
35.57,87.47,232.2,0.3987,0.2515,2466.5,59.73,4.478,29.0,56.3,10,0
37.81,78.95,282.41,0.3496,0.5262,2073.8,57.99,2.866,25.5,60.9,10,0
17.83,59.73,158.82,0.3701,0.8243,1353.1,63.25,2.701,11.2,69.1,11,0
21.69,44.85,107.75,0.2713,0.5523,2527.1,47.99,7.303,25.6,57.0,11,0
68.58,181.39,366.2,0.3697,0.7181,1973.3,45.96,1.805,25.5,68.6,11,0
75.07,266.29,520.78,0.3119,0.4227,1748.5,38.54,0.766,21.0,71.1,11,0
78.38,296.95,779.83,0.4565,0.5686,1887.4,12.56,0.529,26.4,67.6,11,0
60.76,200.91,761.13,0.5125,0.7998,2299.9,16.35,1.532,31.4,71.8,11,0
45.16,116.21,273.7,0.3579,0.1729,2378.0,22.37,3.742,28.9,56.2,11,0
2.3,6.74,17.57,0.3396,0.6869,1153.6,58.41,0.13,21.8,56.9,11,0
28.82,92.92,394.35,0.392,0.4906,664.5,15.38,0.415,16.6,58.8,11,0
87.43,322.37,1136.59,0.4973,0.4782,716.9,60.37,0.337,21.9,78.1,11,1
22.62,84.17,360.52,0.3623,0.6706,2310.0,36.37,2.64,33.6,70.6,11,0
71.36,273.13,1163.62,0.5902,0.3667,3080.5,47.93,0.835,30.5,59.8,11,1
34.88,123.03,242.51,0.384,0.4008,1551.3,11.61,0.545,10.7,60.7,11,0
33.45,62.44,273.41,0.3234,0.5164,759.4,21.14,2.695,29.6,65.1,11,0
49.52,166.84,323.36,0.2949,0.0597,2696.8,62.51,4.298,14.3,59.9,11,1
65.16,230.45,990.75,0.5072,0.4608,2947.2,20.97,1.211,24.3,77.2,11,0
32.28,119.27,390.77,0.3485,0.2923,3105.9,22.79,2.59,30.2,55.3,11,0
64.33,245.24,794.5,0.449,0.7592,2202.5,16.86,0.31,24.0,71.6,11,0
8.19,22.7,84.59,0.2441,0.1803,3040.4,12.74,8.209,20.1,51.5,11,0
1.13,3.55,14.82,0.355,0.377,250.9,19.0,1.232,18.0,51.6,11,0
38.63,58.87,204.03,0.3357,0.797,553.9,43.54,17.981,17.6,62.2,11,0
45.44,133.22,392.8,0.3808,0.7428,505.5,32.32,11.531,30.9,63.4,11,0
67.42,180.89,380.26,0.3339,0.5559,2551.6,38.23,4.526,30.6,66.4,11,0
49.48,193.26,759.68,0.4371,0.5062,429.6,12.34,0.1,30.6,59.5,11,0
3.67,13.77,29.55,0.312,0.435,1838.0,53.13,2.352,17.1,53.6,11,0
38.83,135.69,510.34,0.3707,0.2467,1759.9,52.05,0.273,30.0,62.1,11,1
48.53,79.7,257.07,0.3403,0.1203,1225.3,6.3,6.765,10.9,59.0,11,0
13.35,33.44,95.02,0.3882,0.719,3072.3,28.01,4.677,15.2,56.8,11,0
32.42,105.03,362.9,0.2846,0.2534,762.4,9.13,10.763,22.9,56.0,11,0
25.12,39.54,153.63,0.3398,0.5983,1363.1,52.53,2.812,20.2,70.0,11,0
17.14,35.82,155.48,0.2916,0.3689,2754.8,49.24,2.216,12.8,75.1,11,0
