rainfall_mm,river_level_m,drainage_capacity,soil_saturation,upstream_flow,elevation,slope,distance_river_km,past_rain_3day,past_rain_7day,humidity,month,flood
11.94,2.9,0.895,0.954,3953.7,436.9,11.85,3.885,28.5,162.29,53.6,8,0
32.7,6.53,0.198,0.949,3523.4,222.7,12.57,3.565,83.08,449.41,91.4,3,0
82.23,6.88,0.486,0.834,977.5,350.4,7.16,3.985,276.86,905.58,73.2,1,0
13.45,9.04,0.518,0.716,2556.4,318.3,3.49,0.167,41.1,219.63,99.6,7,0
3.07,3.03,0.98,0.86,2225.6,59.5,9.0,0.328,12.2,34.72,61.5,4,0
44.42,4.74,0.71,0.64,2125.1,311.7,3.96,0.289,145.06,405.92,82.4,10,0
5.54,4.69,0.467,0.221,2717.4,275.8,3.83,0.236,10.47,53.08,90.2,12,0
12.26,11.53,0.123,0.452,4910.6,449.4,12.11,0.794,25.51,84.4,93.6,5,0
25.17,5.61,0.609,0.974,4066.4,440.6,2.31,3.546,117.23,264.84,65.3,6,0
7.8,9.18,0.186,0.416,4519.5,76.3,0.08,0.581,17.9,87.35,59.7,4,0
5.91,9.13,0.851,0.881,157.9,41.8,5.05,0.56,9.89,58.95,61.3,1,0
64.62,3.55,0.777,0.184,710.3,148.0,7.36,2.253,262.36,1118.69,83.3,11,0
5.76,7.08,0.514,0.401,433.0,493.3,10.58,0.204,22.42,68.49,76.1,8,0
15.93,10.78,0.486,0.416,1323.5,11.8,11.72,0.893,57.34,200.2,79.9,11,0
17.95,5.96,0.908,0.146,2215.0,336.8,9.95,0.7,58.48,268.68,51.0,9,0
65.62,11.37,0.36,0.207,3213.8,304.6,9.4,3.759,321.11,1543.08,69.5,3,1
33.11,2.97,0.324,0.274,2509.1,323.6,9.99,1.445,63.55,352.39,65.5,10,0
23.74,1.35,0.945,0.854,4516.9,109.9,4.07,2.08,78.0,439.55,93.2,4,0
41.55,10.75,0.828,0.157,4699.9,114.1,5.74,0.276,144.36,786.06,88.8,5,0
21.1,10.25,0.839,0.369,826.0,215.9,9.25,5.288,33.31,153.03,71.5,10,0
57.31,11.91,0.276,0.109,4266.0,48.8,0.98,0.779,168.62,640.65,81.5,9,1
53.42,8.31,0.229,0.726,2413.8,38.2,4.43,2.454,226.49,1068.41,52.4,5,1
25.67,11.27,0.123,0.658,2272.1,45.1,6.1,6.186,80.84,377.24,81.9,7,1
75.21,10.01,0.313,0.68,3926.8,286.9,8.0,1.421,343.21,985.67,54.9,3,1
0.54,10.21,0.797,0.437,474.8,199.5,7.3,1.417,2.02,8.14,85.7,1,0
79.48,7.05,0.316,0.287,4413.6,147.5,10.77,0.249,332.32,941.41,78.7,6,1
45.41,4.9,0.756,0.748,3357.6,158.6,7.1,0.989,195.96,1096.71,65.0,10,0
28.22,11.25,0.327,0.83,4377.6,104.4,13.56,3.827,110.43,363.66,68.5,1,1
39.3,5.47,0.456,0.225,4972.4,206.3,5.7,0.29,162.05,846.15,54.5,6,0
36.25,6.7,0.985,0.538,2594.8,102.3,7.88,4.99,142.58,500.29,66.1,8,0
82.71,5.63,0.32,0.324,475.4,349.3,0.05,2.201,283.42,1432.65,98.3,9,0
2.32,7.0,0.439,0.251,841.0,62.8,4.66,1.093,8.07,23.26,74.3,8,0
13.31,5.91,0.371,0.761,1624.9,474.2,13.0,1.582,28.81,145.66,73.7,5,0
76.27,1.05,0.199,0.584,526.7,45.8,5.0,0.326,335.29,911.36,81.5,7,0
19.16,10.64,0.541,0.295,4078.6,471.8,3.8,0.49,49.66,196.83,74.2,6,0
71.52,5.61,0.441,0.379,1491.4,416.8,8.15,0.675,241.38,592.47,67.8,9,0
99.48,7.27,0.725,0.97,4879.7,340.7,1.18,0.972,236.11,970.78,57.0,4,1
25.94,2.1,0.836,0.864,3515.9,456.2,7.97,4.943,102.08,539.26,81.5,8,0
63.85,0.54,0.59,0.892,875.4,70.5,4.55,0.916,313.69,1575.41,87.4,12,0
0.38,3.32,0.129,0.514,2385.5,89.0,5.75,1.484,1.63,3.6,96.2,11,0
66.42,8.6,0.657,0.661,2339.8,126.8,11.87,0.354,243.54,966.52,50.2,9,1
46.98,1.64,0.15,0.439,2467.6,123.2,9.93,2.663,163.78,885.89,53.3,7,0
56.56,10.95,0.655,0.17,2683.1,156.1,6.69,1.643,181.78,836.28,95.0,12,0
17.4,2.97,0.717,0.461,165.6,288.2,8.66,1.159,38.59,86.33,81.6,7,0
18.14,2.85,0.278,0.635,3434.6,15.1,11.5,5.882,49.3,162.81,97.9,2,0
57.61,2.59,0.837,0.358,2441.1,191.8,11.19,4.426,168.37,711.59,71.5,9,0
32.22,0.66,0.92,0.863,3956.9,123.9,2.78,2.155,154.84,416.63,70.8,12,0
28.89,9.38,0.832,0.236,4078.6,303.7,4.51,5.097,86.38,408.36,67.2,5,0
72.94,10.56,0.375,0.43,1160.4,492.6,5.22,1.664,259.06,1175.99,57.1,10,0
46.72,7.56,0.628,0.212,251.6,259.3,2.81,3.508,220.9,620.67,68.9,3,0
108.19,2.66,0.923,0.464,3519.1,213.4,0.18,1.053,358.6,1506.7,50.7,4,0
75.88,3.78,0.389,0.136,4889.0,184.8,2.61,0.181,180.6,947.57,75.5,10,0
17.11,5.97,0.838,0.345,2238.8,392.7,12.12,10.282,48.49,169.69,92.4,2,0
40.96,11.47,0.109,0.461,1305.5,36.9,8.19,0.362,115.27,344.41,66.1,3,0
38.34,3.34,0.103,0.53,791.8,479.9,5.12,0.579,153.43,737.19,54.7,6,0
15.38,8.91,0.784,0.589,1444.4,209.5,9.13,0.356,39.0,89.05,98.7,12,0
7.09,5.55,0.785,0.347,1646.3,157.5,11.1,0.823,28.74,153.21,56.4,1,0
20.37,3.93,0.81,0.571,2125.1,487.1,5.32,0.683,93.97,542.56,76.4,2,0
31.27,5.74,0.937,0.558,3280.5,468.0,6.99,1.838,83.68,490.3,90.5,4,0
41.66,1.32,0.206,0.385,1373.1,321.3,0.96,11.287,82.23,306.73,62.6,1,0
31.28,9.68,0.309,0.847,264.4,10.2,8.96,0.108,116.84,524.93,92.1,6,1
18.55,3.3,0.913,0.591,1872.7,374.5,5.35,3.014,51.26,278.3,77.9,12,0
54.15,8.84,0.26,0.399,4279.6,168.4,6.5,0.274,182.42,527.87,66.6,4,0
65.06,1.29,0.714,0.953,2496.8,194.8,6.34,0.1,241.98,510.77,93.3,2,0
47.95,11.48,0.577,0.861,4824.3,80.2,9.49,2.035,140.34,496.57,81.1,10,1
28.66,2.72,0.175,0.984,2523.1,262.2,8.59,4.132,135.73,751.63,80.8,4,0
60.7,10.65,0.357,0.723,1386.7,372.5,6.33,0.388,175.95,707.37,75.2,12,1
63.81,9.81,0.568,0.44,974.6,137.2,0.25,0.836,164.36,677.29,63.7,8,1
50.76,11.63,0.867,0.353,3475.7,469.4,9.31,0.37,233.49,1112.77,65.2,6,1
11.14,6.0,0.737,0.697,2686.5,98.2,13.19,4.74,22.02,94.65,54.4,11,0
49.68,8.87,0.66,0.983,3024.0,34.1,11.54,0.63,96.12,213.18,62.2,1,1
81.84,4.76,0.546,0.664,3778.1,322.5,14.72,1.177,390.79,1658.29,63.9,5,0
19.12,2.62,0.369,0.893,3632.3,424.8,2.09,4.503,42.66,195.89,52.9,11,0
113.43,5.6,0.207,0.396,226.4,476.6,3.34,1.61,229.07,1046.03,55.5,6,1
21.6,2.41,0.468,0.466,4014.8,383.8,8.09,5.402,72.87,358.03,63.5,4,0
41.13,11.79,0.126,0.916,2668.2,100.6,3.54,5.22,68.44,279.2,83.9,4,1
16.46,1.61,0.29,0.781,1964.6,488.9,0.52,1.238,60.42,338.37,59.2,3,0
47.81,7.28,0.489,0.983,2692.2,459.8,6.03,1.746,147.52,568.99,76.1,10,0
20.98,7.7,0.477,0.797,3066.1,82.4,4.31,0.524,78.49,319.66,75.4,10,0
20.89,6.69,0.14,0.504,756.0,279.8,3.96,9.32,52.09,266.77,91.7,6,0
1.78,8.12,0.63,0.578,2092.9,278.2,14.3,0.652,8.29,44.22,80.5,12,0
44.74,1.84,0.595,0.91,1684.6,221.8,3.58,3.059,109.47,502.86,95.8,9,0
74.81,6.88,0.17,0.596,1758.5,492.2,1.94,0.751,279.14,699.37,81.4,7,0
62.61,3.8,0.949,0.33,465.8,30.8,1.88,0.751,301.02,1001.73,51.3,9,0
43.01,11.31,0.189,0.492,807.6,314.0,12.09,0.219,124.85,259.76,69.1,12,0
111.47,9.26,0.869,0.565,817.5,103.4,10.72,1.641,230.19,732.42,85.0,6,1
50.33,11.68,0.1,0.187,1872.4,264.1,1.94,0.562,87.55,374.8,73.8,2,0
12.82,0.93,0.894,0.769,4473.5,390.1,3.3,0.321,62.45,326.06,71.0,6,0
45.5,3.78,0.118,0.198,1038.1,124.1,11.21,0.514,189.87,824.52,83.6,7,0
46.17,2.75,0.782,0.464,2086.8,197.3,4.12,0.578,217.74,470.22,64.3,2,0
16.66,0.63,0.426,0.824,1564.9,475.4,14.72,1.403,65.74,199.61,95.4,1,0
46.93,3.29,0.764,0.521,3939.0,381.0,8.11,0.975,126.64,546.09,70.7,6,0
18.74,8.31,0.462,0.858,260.1,286.8,2.88,0.157,36.18,174.95,81.6,12,0
25.85,3.16,0.164,0.408,990.8,111.8,12.88,1.536,122.84,671.43,99.1,8,0
15.98,6.35,0.791,0.962,1061.1,213.2,4.79,3.1,51.36,301.48,89.3,11,0
10.14,10.71,0.164,0.289,4964.9,387.3,4.33,1.708,29.29,163.07,76.6,6,1
45.1,8.48,0.93,0.134,2858.2,410.5,4.91,7.341,158.87,614.72,93.0,8,0
60.49,5.04,0.146,0.885,703.4,123.1,11.52,0.209,113.29,565.04,78.0,6,1
58.02,4.78,0.531,0.777,1368.3,331.4,2.6,3.442,149.82,443.79,72.1,6,0
68.7,5.74,0.751,0.309,847.4,48.4,5.73,1.409,256.42,578.3,93.7,8,0
51.35,2.54,0.454,0.986,631.8,12.6,0.46,1.475,95.02,210.98,51.4,3,0
21.35,7.79,0.296,0.552,3987.9,274.8,12.4,1.464,42.14,124.95,70.4,3,0
69.39,4.69,0.783,0.956,2483.8,113.0,5.11,0.787,228.08,490.42,67.1,6,0
7.51,10.3,0.806,0.555,3159.7,40.4,3.72,0.785,27.66,149.42,85.7,4,0
8.48,9.2,0.93,0.525,1662.9,365.2,8.7,1.998,18.26,72.31,50.6,7,0
6.25,7.52,0.439,0.504,2772.9,249.5,10.57,0.1,10.1,52.98,83.0,11,0
77.8,4.69,0.556,0.401,1295.3,398.3,12.19,1.777,377.67,2175.24,67.3,7,0
73.0,2.91,0.427,0.58,1547.1,332.3,5.22,2.579,116.52,696.28,54.9,9,0
57.06,9.43,0.331,0.507,3264.7,365.2,12.18,0.881,85.99,494.35,99.0,2,0
77.52,6.09,0.776,0.133,760.2,154.4,6.97,0.49,204.0,992.72,60.6,11,0
9.23,3.08,0.406,0.334,3089.9,132.4,1.52,0.48,21.02,79.2,67.5,2,0
52.2,2.74,0.485,0.292,4262.7,300.8,12.69,0.171,183.1,804.15,60.4,6,0
35.62,2.4,0.463,0.881,610.9,100.8,8.21,0.188,164.91,868.39,83.1,9,0
69.64,9.44,0.741,0.639,4488.3,407.9,9.04,0.365,221.73,1239.51,89.1,7,1
35.97,3.13,0.926,0.787,406.4,261.9,14.06,0.1,151.3,881.44,93.0,6,0
26.53,6.56,0.7,0.961,1751.1,114.3,8.39,0.619,124.21,611.4,65.5,5,0
58.93,5.69,0.524,0.68,3056.4,313.0,0.08,0.732,127.46,530.22,76.2,8,0
70.67,7.17,0.801,0.984,2801.5,472.6,13.06,10.687,226.77,1331.95,83.2,12,0
16.61,10.59,0.677,0.381,491.0,42.0,4.27,9.58,62.23,363.1,81.5,2,0
37.86,10.48,0.155,0.268,3996.6,55.6,7.53,0.414,100.77,394.05,85.8,12,1
2.95,5.69,0.186,0.463,4866.0,422.1,3.07,0.479,12.08,55.51,88.5,3,0
47.43,0.68,0.134,0.524,914.3,55.7,4.45,1.354,188.24,985.82,54.9,12,0
47.02,5.4,0.511,0.906,4476.7,20.6,10.3,0.322,139.82,521.84,58.4,6,1
61.31,7.47,0.843,0.604,2788.5,174.6,6.44,1.403,110.84,589.4,86.7,1,0
49.17,6.91,0.382,0.363,4680.3,233.9,9.41,1.02,75.75,185.27,73.8,12,0
28.23,7.99,0.446,0.768,888.7,285.2,12.35,0.785,78.85,309.46,71.4,8,0
27.72,2.27,0.919,0.555,3962.2,254.1,5.11,3.459,49.54,194.73,72.8,11,0
37.64,7.94,0.853,0.246,308.3,456.7,8.53,3.522,159.44,755.53,68.6,11,0
87.94,2.6,0.699,0.619,4417.2,384.6,11.66,8.827,234.81,578.96,79.6,9,0
1.99,9.13,0.34,0.92,3374.1,491.9,10.73,0.505,7.62,18.38,66.2,2,0
83.94,4.4,0.205,0.858,1857.6,238.8,8.1,4.383,227.67,1275.5,81.8,9,1
73.11,8.66,0.114,0.628,960.4,43.1,5.75,1.544,313.31,1007.29,60.1,5,1
8.48,1.05,0.196,0.439,4084.5,477.8,6.11,1.79,39.09,129.28,87.9,8,0
0.35,5.19,0.363,0.178,3020.2,3.1,6.5,4.532,1.56,7.98,89.1,1,0
52.26,8.61,0.597,0.523,1808.5,388.3,5.23,5.716,167.01,611.21,78.9,1,0
10.45,3.11,0.158,0.777,2224.7,16.6,10.49,2.595,18.74,99.93,68.5,12,0
43.59,9.65,0.223,0.424,4134.4,380.8,1.88,0.855,122.09,440.23,50.7,12,1
23.1,7.75,0.263,0.312,1701.2,469.0,14.51,1.345,68.97,347.78,56.1,4,0
22.34,7.26,0.669,0.938,457.3,195.2,11.68,1.909,108.59,445.37,54.0,1,0
38.07,4.57,0.654,0.839,4557.3,121.2,4.47,3.528,132.44,760.66,50.5,12,0
47.93,6.05,0.596,0.674,1942.8,113.9,0.64,2.146,179.41,593.78,86.1,1,0
20.35,7.37,0.325,0.223,1748.5,246.4,10.67,0.91,86.2,297.47,97.8,12,0
20.64,5.93,0.434,0.23,1030.0,86.3,11.02,1.082,72.01,423.44,50.6,5,0
64.36,8.53,0.187,0.193,4488.1,336.8,14.45,0.104,231.34,1145.14,55.6,2,0
81.07,5.49,0.304,0.655,1095.4,184.8,3.81,5.161,191.22,973.34,93.0,4,0
30.46,2.83,0.908,0.204,3187.0,162.2,1.24,0.184,51.97,165.46,84.4,8,0
28.08,2.96,0.982,0.858,4405.0,231.2,13.73,1.735,113.01,466.54,70.2,11,0
57.51,0.57,0.683,0.994,184.2,271.8,3.88,4.106,257.07,836.55,99.6,6,0
7.49,3.96,0.925,0.43,4145.7,71.8,10.82,1.092,22.04,67.0,78.7,2,0
47.81,9.11,0.678,0.508,2058.9,354.2,0.91,3.22,163.57,677.33,83.5,3,0
59.32,9.63,0.13,0.741,3293.3,441.6,11.41,3.257,152.77,909.13,82.7,2,1
63.81,2.83,0.997,0.943,1868.3,139.7,1.91,0.123,196.26,561.0,61.1,4,0
27.79,11.53,0.189,0.905,3480.6,91.0,10.43,1.063,61.99,184.13,74.4,5,1
13.35,6.28,0.714,0.152,1278.9,380.5,7.99,2.349,55.54,165.1,60.8,12,0
9.26,11.05,0.328,0.252,119.4,92.6,14.33,1.098,29.84,154.15,75.5,9,0
43.5,8.63,0.453,0.779,4739.5,21.6,0.55,1.576,148.54,600.39,51.5,7,1
56.83,8.81,0.681,0.72,91.7,310.0,4.38,1.805,92.62,327.77,69.1,8,1
92.38,1.48,0.493,0.22,4122.3,120.6,1.04,0.328,339.83,1826.63,68.6,7,0
22.68,3.03,0.325,0.552,854.0,86.7,13.19,1.062,50.1,159.81,64.6,11,0
22.58,0.6,0.401,0.803,1967.2,490.8,8.91,0.1,64.18,229.06,54.0,10,0
80.24,8.74,0.407,0.297,4114.2,146.6,8.02,0.324,236.26,542.1,88.5,8,1
50.38,4.46,0.963,0.884,1037.6,451.8,1.97,1.436,154.7,382.97,71.0,11,0
84.37,9.55,0.819,0.148,4329.9,89.9,7.34,1.705,193.71,493.37,90.7,5,1
50.11,4.4,0.513,0.804,2493.8,409.7,5.98,0.316,224.24,759.71,91.8,3,0
0.5,9.92,0.28,0.654,1837.1,251.5,4.74,2.818,1.5,6.13,60.7,12,0
6.66,2.0,0.83,0.384,3315.6,40.2,11.58,0.934,24.26,48.59,71.1,7,0
14.3,2.49,0.241,0.749,1713.5,367.1,0.92,5.068,52.19,144.03,86.0,1,0
63.17,4.42,0.289,0.804,1743.0,446.1,9.7,0.981,228.96,618.8,75.0,3,0
81.6,5.2,0.429,0.941,3670.3,82.3,12.34,0.325,282.14,850.21,92.8,7,1
104.73,4.51,0.892,0.431,1556.1,363.1,13.61,2.837,458.62,1221.92,78.6,4,0
69.51,9.28,0.219,0.717,1011.9,223.1,11.19,1.678,301.96,839.6,81.5,7,1
80.7,1.61,0.21,0.642,4040.2,377.2,4.24,0.978,238.87,1417.82,89.4,10,0
19.7,4.54,0.545,0.573,4028.8,357.3,9.01,0.88,73.39,321.37,56.1,10,0
0.47,10.13,0.349,0.901,2493.0,14.3,2.12,0.327,0.88,4.46,79.2,6,1
69.75,1.27,0.612,0.103,2638.0,90.2,1.76,0.834,126.79,669.12,54.3,4,0
54.62,11.34,0.506,0.354,3483.4,236.0,9.58,0.1,173.67,811.17,63.0,7,1
43.76,11.84,0.491,0.584,2551.3,466.9,12.77,1.396,203.52,980.21,60.6,8,1
53.56,1.52,0.201,0.26,2091.0,171.7,1.01,4.541,202.18,915.71,78.4,8,0
51.31,3.85,0.227,0.917,4974.5,314.8,1.59,3.173,197.15,906.4,92.2,7,1
84.93,4.78,0.839,0.683,746.7,7.0,8.48,0.1,174.27,995.75,56.6,2,0
85.32,9.43,0.897,0.53,2967.7,355.9,3.27,4.262,263.36,722.38,88.4,8,0
59.05,7.35,0.311,0.833,4430.5,301.9,9.18,1.204,171.4,531.16,57.2,5,0
69.6,7.91,0.202,0.506,3439.2,358.0,3.22,0.424,295.15,700.39,59.5,9,1
57.99,9.21,0.148,0.603,4405.8,452.4,1.75,2.792,114.96,614.97,95.8,6,1
23.86,1.86,0.647,0.102,1688.3,74.1,8.18,0.78,80.81,306.69,50.5,4,0
66.48,10.08,0.744,0.429,1367.2,131.5,12.93,0.584,311.77,1754.78,59.9,9,0
8.81,8.61,0.436,0.225,4257.8,497.9,10.28,0.352,40.72,148.5,60.8,1,0
76.89,7.14,0.712,0.721,1976.6,79.0,12.28,1.333,344.69,1299.66,64.1,4,0
1.81,10.73,0.742,0.531,3551.3,360.6,4.0,0.196,5.09,19.29,68.2,11,0
50.0,8.55,0.942,0.372,747.3,362.8,13.29,3.08,239.71,1066.69,55.2,5,0
10.42,2.82,0.158,0.521,3781.6,341.8,5.66,1.272,45.0,227.89,73.4,4,0
59.37,5.44,0.273,0.289,2749.4,114.5,12.79,1.185,265.91,905.47,70.0,9,1
38.81,6.18,0.162,0.933,1350.4,108.4,7.07,0.1,184.87,835.75,81.2,1,0
15.82,1.14,0.881,0.149,2477.6,333.5,4.02,3.406,75.59,212.87,93.4,3,0
54.72,11.48,0.813,0.879,3487.7,93.9,3.9,1.358,128.07,539.96,64.9,9,1
19.77,1.98,0.617,0.56,69.3,331.1,8.52,1.159,38.5,161.16,77.3,12,0
70.84,8.52,0.175,0.657,3191.0,246.8,1.19,2.866,277.56,1541.79,68.6,7,1
40.05,6.32,0.346,0.372,2712.5,193.9,13.95,0.13,139.01,776.15,52.0,5,0
53.84,0.79,0.368,0.97,1109.2,150.8,4.07,0.914,142.46,562.55,91.1,11,0
6.49,11.13,0.605,0.354,3767.4,473.8,5.03,1.715,25.26,53.01,81.7,6,0
19.37,10.3,0.332,0.63,1524.3,254.5,3.5,1.235,33.26,178.91,50.1,4,0
23.95,6.53,0.166,0.994,1391.5,281.1,0.05,0.401,39.88,79.86,62.5,5,0
69.98,3.13,0.758,0.893,2361.4,474.7,10.39,0.711,191.76,750.37,65.4,8,0
98.71,1.9,0.369,0.583,3384.0,327.3,8.86,0.714,215.03,447.09,90.6,5,0
11.82,4.68,0.507,0.991,4644.9,479.0,12.14,9.649,47.45,161.83,88.0,10,0
77.69,3.44,0.215,0.731,715.4,54.1,0.62,0.79,374.31,1702.03,69.8,2,0
35.94,6.33,0.822,0.288,1988.4,423.5,13.93,0.459,137.13,477.88,57.9,8,0
1.8,11.61,0.609,0.465,344.3,168.4,4.96,3.459,6.81,38.88,69.3,12,0
6.44,7.11,0.911,0.401,3795.2,405.4,13.7,1.093,9.81,44.78,90.5,3,0
7.34,10.73,0.546,0.41,2244.2,428.0,1.61,1.173,24.16,110.81,72.6,5,0
15.43,7.99,0.947,0.784,3537.6,136.5,11.16,1.592,67.25,235.24,55.8,12,0
54.45,5.97,0.903,0.626,1617.8,205.0,8.69,1.811,206.35,444.52,51.9,11,0
32.51,10.33,0.619,0.134,4223.1,363.3,5.37,1.786,74.68,369.86,66.7,6,0
53.28,5.92,0.941,0.89,2678.8,50.4,1.19,0.1,238.14,1158.55,57.4,1,0
64.17,10.49,0.391,0.367,4718.6,378.0,9.07,3.417,312.83,1289.03,87.3,3,1
49.3,3.85,0.429,0.997,403.3,56.1,0.4,0.433,122.08,447.44,63.9,1,0
63.02,1.98,0.141,0.959,2576.2,457.3,7.52,0.692,140.21,582.34,93.9,7,0
37.57,10.34,0.63,0.946,3834.6,138.9,9.06,0.381,100.86,503.01,80.9,2,1
1.54,7.26,0.75,0.83,3004.8,288.2,10.99,2.914,2.66,12.9,69.7,10,0
77.02,10.72,0.796,0.299,125.7,59.5,14.87,1.752,351.0,1625.97,80.5,7,0
19.38,11.29,0.235,0.579,4862.0,135.5,3.9,2.815,92.11,517.2,64.8,12,1
7.25,1.12,0.5,0.302,1498.3,202.6,4.84,2.119,26.96,119.69,57.1,3,0
33.77,6.26,0.259,0.334,1253.9,244.0,5.12,0.22,141.01,290.2,98.2,3,0
8.05,4.81,0.696,0.65,2433.4,1.0,10.97,0.718,30.92,138.28,78.2,1,0
25.39,7.7,0.242,0.137,2715.4,444.4,13.98,1.416,71.62,318.72,50.4,7,0
52.04,9.63,0.914,0.973,3833.8,4.8,14.61,0.728,193.19,440.19,65.5,12,1
52.19,3.73,0.308,0.927,1972.4,387.1,14.19,0.465,231.06,857.45,58.0,8,0
8.58,6.9,0.362,0.443,2205.4,235.8,13.19,4.078,37.17,171.16,62.9,11,0
22.93,8.65,0.866,0.564,2679.4,262.4,14.86,2.755,40.9,197.06,52.8,4,0
77.6,2.05,0.513,0.52,1978.0,104.9,5.64,0.847,242.05,1348.74,62.3,9,0
57.37,9.86,0.122,0.894,4573.6,304.1,14.22,2.896,165.85,889.85,84.2,4,1
112.63,7.47,0.545,0.72,4257.7,269.1,11.42,1.975,465.38,1147.72,91.0,10,1
81.3,11.42,0.176,0.35,2280.3,83.0,2.53,0.1,264.63,1173.68,67.4,5,1
80.05,4.4,0.987,0.502,11.0,119.8,0.68,0.957,218.05,956.37,76.1,11,0
8.58,1.74,0.629,0.486,4505.7,34.4,3.22,0.686,34.06,109.51,52.1,6,0
66.74,6.32,0.331,0.963,630.4,34.1,11.68,0.492,210.72,576.61,54.5,9,1
38.14,1.49,0.607,0.258,1230.1,7.9,9.48,0.58,91.47,255.94,77.6,9,0
20.72,11.65,0.169,0.181,770.3,111.0,3.37,5.707,95.63,259.18,92.0,8,0
45.88,0.94,0.82,0.893,907.3,340.2,11.13,1.332,86.97,454.45,54.4,10,0
73.08,9.17,0.933,0.907,4016.4,158.8,2.12,3.764,114.25,296.32,70.9,12,1
57.53,6.54,0.887,0.885,2901.7,172.0,12.33,0.482,115.27,352.45,98.5,2,0
9.25,4.74,0.408,0.56,4780.9,66.8,11.91,0.383,19.18,55.07,86.9,12,0
65.99,1.26,0.393,0.694,1165.0,288.2,14.59,4.393,223.24,1083.04,59.9,10,0
17.68,7.65,0.132,0.607,2433.3,171.7,2.25,1.369,65.2,171.72,64.3,10,0
47.58,7.23,0.686,0.163,4887.4,338.5,13.6,4.51,146.09,306.24,97.4,1,0
29.38,3.73,0.581,0.636,4134.0,371.0,5.12,0.13,65.07,227.55,61.0,12,0
32.34,10.97,0.513,0.112,3645.8,292.8,6.24,4.964,63.47,204.4,72.0,2,0
66.82,4.0,0.917,0.392,953.0,138.8,7.03,1.074,215.32,773.19,67.8,6,0
3.59,5.67,0.251,0.939,3849.3,254.8,9.4,0.338,12.5,62.7,74.5,11,0
108.08,6.75,0.109,0.374,1744.3,126.7,14.92,2.3,277.11,567.92,61.8,7,1
23.74,1.65,0.166,0.946,2657.4,451.6,9.0,3.188,53.92,115.98,83.4,6,0
19.08,11.22,0.301,0.325,3049.7,383.4,13.9,0.1,34.0,102.78,61.7,1,0
52.96,4.81,0.13,0.383,3050.7,247.0,3.83,8.716,84.3,468.44,80.1,1,0
60.45,1.43,0.553,0.666,3635.4,482.8,5.98,2.388,113.05,302.55,67.9,1,0
36.48,4.95,0.383,0.785,3311.9,273.8,7.57,0.775,149.48,895.12,62.6,1,0
37.99,7.4,0.262,0.551,351.2,164.9,4.84,0.328,102.73,536.54,84.8,10,0
54.37,6.41,0.775,0.894,2292.2,48.6,14.65,0.997,86.77,331.86,98.3,10,0
31.91,8.49,0.284,0.136,3323.5,272.3,10.89,0.498,104.63,522.24,93.5,1,0
88.76,1.14,0.719,0.93,1487.0,430.3,7.18,1.363,299.68,1221.27,54.3,2,0
69.38,3.77,0.414,0.277,1572.2,433.5,11.27,3.046,208.16,887.59,72.7,2,0
70.55,9.92,0.561,0.896,631.6,302.7,7.01,2.158,133.15,575.63,84.7,4,0
6.18,1.42,0.94,0.461,2098.9,197.3,0.26,1.145,25.62,117.71,78.1,3,0
37.22,10.34,0.134,0.849,4934.3,325.5,8.15,0.253,145.6,326.59,86.3,4,1
29.48,1.56,0.55,0.704,1433.7,381.3,9.38,6.3,84.96,379.43,98.8,5,0
4.8,10.1,0.869,0.258,2661.9,206.4,14.72,0.63,13.61,66.25,67.1,4,0
52.61,4.65,0.629,0.926,3718.8,238.7,0.61,0.651,107.62,349.0,88.5,3,0
21.18,7.54,0.349,0.321,77.4,340.6,7.68,2.074,87.64,518.33,54.7,3,0
62.94,2.26,0.458,0.32,4503.2,438.4,1.47,2.944,226.49,583.83,93.5,4,0
2.54,1.26,0.712,0.833,1938.9,395.7,2.23,8.29,4.58,25.83,88.9,6,0
100.17,2.98,0.902,0.195,4346.9,12.2,9.16,6.958,282.79,1330.76,76.0,7,0
8.63,1.97,0.137,0.3,204.3,63.1,3.47,4.901,40.23,187.36,91.1,4,0
47.68,4.09,0.164,0.553,736.9,426.5,11.24,1.143,147.0,809.09,83.3,8,0
67.72,6.42,0.393,0.847,1619.4,417.1,7.71,0.365,178.58,951.29,77.6,6,1
20.03,7.27,0.31,0.233,1733.9,195.0,3.27,1.756,75.17,254.2,97.3,5,0
69.84,9.58,0.338,0.593,4240.5,292.6,7.41,0.1,154.37,744.28,56.5,8,1
3.02,8.05,0.299,0.74,65.9,453.0,0.01,0.437,10.07,22.18,99.6,6,0
90.82,7.5,0.276,0.875,3209.1,455.9,12.94,0.1,349.07,1346.03,57.7,1,1
40.5,5.24,0.218,0.942,665.2,391.8,0.19,0.398,181.91,1046.17,74.0,11,0
19.13,5.95,0.941,0.806,4117.8,105.6,0.11,1.288,75.04,232.36,61.6,1,0
29.53,5.27,0.23,0.688,3895.1,365.4,9.17,1.0,84.02,184.84,63.6,10,0
68.31,10.18,0.284,0.49,2504.6,51.4,14.6,0.922,286.04,1239.08,81.6,10,1
19.54,3.15,0.322,0.201,1071.3,447.1,12.84,3.555,90.77,310.47,51.7,6,0
13.77,0.57,0.94,0.739,3176.1,75.4,3.78,2.248,43.69,153.73,97.0,8,0
32.25,7.99,0.78,0.993,789.7,331.5,2.95,5.511,48.88,211.63,64.0,9,0
